rate,source,target,time
11.6257,CHF,MAD,2025-11-17T09:55:23+0000
0.0860164,MAD,CHF,2025-11-17T09:55:23+0000
0.0181026,CZK,BHD,2025-11-17T09:55:23+0000
55.2406,BHD,CZK,2025-11-17T09:55:23+0000
3.23283,EUR,WST,2025-11-17T09:55:23+0000
0.309327,WST,EUR,2025-11-17T09:55:23+0000
4.96125,NZD,SVC,2025-11-17T09:55:23+0000
0.201562,SVC,NZD,2025-11-17T09:55:23+0000
0.0760366,KZT,MRU,2025-11-17T09:55:23+0000
13.1516,MRU,KZT,2025-11-17T09:55:23+0000
32.6565,LYD,DJF,2025-11-17T09:55:23+0000
0.0306217,DJF,LYD,2025-11-17T09:55:23+0000
1.70991,SHP,BND,2025-11-17T09:55:23+0000
0.584824,BND,SHP,2025-11-17T09:55:23+0000
1.03679,BWP,SCR,2025-11-17T09:55:23+0000
0.964518,SCR,BWP,2025-11-17T09:55:23+0000
0.260231,CRC,DZD,2025-11-17T09:55:23+0000
3.84274,DZD,CRC,2025-11-17T09:55:23+0000
0.133323,ISK,MDL,2025-11-17T09:55:23+0000
7.50059,MDL,ISK,2025-11-17T09:55:23+0000
0.0183311,KMF,HKD,2025-11-17T09:55:23+0000
54.5522,HKD,KMF,2025-11-17T09:55:23+0000
97.0527,BYN,HUF,2025-11-17T09:55:23+0000
0.0103037,HUF,BYN,2025-11-17T09:55:23+0000
0.0547744,PHP,ILS,2025-11-17T09:55:23+0000
18.2567,ILS,PHP,2025-11-17T09:55:23+0000
3.1212,VEF,TWD,2025-11-17T09:55:23+0000
0.320389,TWD,VEF,2025-11-17T09:55:23+0000
0.051649,SCR,IMP,2025-11-17T09:55:23+0000
19.3614,IMP,SCR,2025-11-17T09:55:23+0000
0.00101772,UGX,PLN,2025-11-17T09:55:23+0000
982.585,PLN,UGX,2025-11-17T09:55:23+0000
0.0476448,NPR,TTD,2025-11-17T09:55:23+0000
20.9886,TTD,NPR,2025-11-17T09:55:23+0000
1843.43,SHP,ARS,2025-11-17T09:55:23+0000
0.000542468,ARS,SHP,2025-11-17T09:55:23+0000
0.924701,VEF,MAD,2025-11-17T09:55:23+0000
1.08143,MAD,VEF,2025-11-17T09:55:23+0000
3.89114,UYU,JPY,2025-11-17T09:55:23+0000
0.256994,JPY,UYU,2025-11-17T09:55:23+0000
0.105816,KHR,KMF,2025-11-17T09:55:23+0000
9.45034,KMF,KHR,2025-11-17T09:55:23+0000
1.31345,SHP,BSD,2025-11-17T09:55:23+0000
0.761354,BSD,SHP,2025-11-17T09:55:23+0000
0.0224271,VES,BRL,2025-11-17T09:55:23+0000
44.5889,BRL,VES,2025-11-17T09:55:23+0000
0.528583,SCR,HKD,2025-11-17T09:55:23+0000
1.89185,HKD,SCR,2025-11-17T09:55:23+0000
0.797914,PHP,EGP,2025-11-17T09:55:23+0000
1.25327,EGP,PHP,2025-11-17T09:55:23+0000
0.00989462,RSD,CUC,2025-11-17T09:55:23+0000
101.065,CUC,RSD,2025-11-17T09:55:23+0000
0.104973,ALL,SVC,2025-11-17T09:55:23+0000
9.52625,SVC,ALL,2025-11-17T09:55:23+0000
1.4385,NGN,MMK,2025-11-17T09:55:23+0000
0.695167,MMK,NGN,2025-11-17T09:55:23+0000
9.54522,TOP,ZMW,2025-11-17T09:55:23+0000
0.104764,ZMW,TOP,2025-11-17T09:55:23+0000
0.4362,FJD,BMD,2025-11-17T09:55:23+0000
2.29253,BMD,FJD,2025-11-17T09:55:23+0000
0.554265,ILS,XCG,2025-11-17T09:55:23+0000
1.80419,XCG,ILS,2025-11-17T09:55:23+0000
0.306823,GHS,PEN,2025-11-17T09:55:23+0000
3.25921,PEN,GHS,2025-11-17T09:55:23+0000
0.376885,SZL,DKK,2025-11-17T09:55:23+0000
2.65333,DKK,SZL,2025-11-17T09:55:23+0000
1905.16,SHP,RWF,2025-11-17T09:55:23+0000
0.000524891,RWF,SHP,2025-11-17T09:55:23+0000
18.2114,FJD,UAH,2025-11-17T09:55:23+0000
0.0549108,UAH,FJD,2025-11-17T09:55:23+0000
1.18631,BGN,BBD,2025-11-17T09:55:23+0000
0.84295,BBD,BGN,2025-11-17T09:55:23+0000
0.0174951,CRC,SVC,2025-11-17T09:55:23+0000
57.1589,SVC,CRC,2025-11-17T09:55:23+0000
2.46159,BGN,MYR,2025-11-17T09:55:23+0000
0.406241,MYR,BGN,2025-11-17T09:55:23+0000
149.245,SDG,LBP,2025-11-17T09:55:23+0000
0.0067004,LBP,SDG,2025-11-17T09:55:23+0000
3.27621,HRK,STN,2025-11-17T09:55:23+0000
0.30523,STN,HRK,2025-11-17T09:55:23+0000
2.88992,SDG,MWK,2025-11-17T09:55:23+0000
0.346031,MWK,SDG,2025-11-17T09:55:23+0000
0.000604854,BIF,AWG,2025-11-17T09:55:23+0000
1653.29,AWG,BIF,2025-11-17T09:55:23+0000
0.0444734,SZL,GGP,2025-11-17T09:55:23+0000
22.4854,GGP,SZL,2025-11-17T09:55:23+0000
56.975,AUD,KGS,2025-11-17T09:55:23+0000
0.0175516,KGS,AUD,2025-11-17T09:55:23+0000
0.258943,BWP,AED,2025-11-17T09:55:23+0000
3.86185,AED,BWP,2025-11-17T09:55:23+0000
4727.0,CHF,COP,2025-11-17T09:55:23+0000
0.000211551,COP,CHF,2025-11-17T09:55:23+0000
742.64,SHP,XAF,2025-11-17T09:55:23+0000
0.00134655,XAF,SHP,2025-11-17T09:55:23+0000
718.152,CHF,SOS,2025-11-17T09:55:23+0000
0.00139246,SOS,CHF,2025-11-17T09:55:23+0000
0.0882014,AOA,RUB,2025-11-17T09:55:23+0000
11.3377,RUB,AOA,2025-11-17T09:55:23+0000
77.3318,MDL,IQD,2025-11-17T09:55:23+0000
0.0129313,IQD,MDL,2025-11-17T09:55:23+0000
64.6185,SVC,XOF,2025-11-17T09:55:23+0000
0.0154754,XOF,SVC,2025-11-17T09:55:23+0000
0.345138,MRU,ZWL,2025-11-17T09:55:23+0000
2.8974,ZWL,MRU,2025-11-17T09:55:23+0000
2.15357,SRD,ALL,2025-11-17T09:55:23+0000
0.464345,ALL,SRD,2025-11-17T09:55:23+0000
4.62139,TOP,GHS,2025-11-17T09:55:23+0000
0.216385,GHS,TOP,2025-11-17T09:55:23+0000
0.0495184,KRW,GMD,2025-11-17T09:55:23+0000
20.1945,GMD,KRW,2025-11-17T09:55:23+0000
0.930453,HTG,VUV,2025-11-17T09:55:23+0000
1.07475,VUV,HTG,2025-11-17T09:55:23+0000
1.40179,ISK,DJF,2025-11-17T09:55:23+0000
0.713371,DJF,ISK,2025-11-17T09:55:23+0000
3.6451,USD,QAR,2025-11-17T09:55:23+0000
0.274341,QAR,USD,2025-11-17T09:55:23+0000
3.23266,GEL,SVC,2025-11-17T09:55:23+0000
0.309343,SVC,GEL,2025-11-17T09:55:23+0000
0.41515,BTN,NIO,2025-11-17T09:55:23+0000
2.40877,NIO,BTN,2025-11-17T09:55:23+0000
0.0474316,COP,DJF,2025-11-17T09:55:23+0000
21.083,DJF,COP,2025-11-17T09:55:23+0000
78.0589,MUR,UGX,2025-11-17T09:55:23+0000
0.0128108,UGX,MUR,2025-11-17T09:55:23+0000
5.00846,BYN,ZAR,2025-11-17T09:55:23+0000
0.199662,ZAR,BYN,2025-11-17T09:55:23+0000
0.0418536,MDL,JOD,2025-11-17T09:55:23+0000
23.8928,JOD,MDL,2025-11-17T09:55:23+0000
0.850125,BBD,AZN,2025-11-17T09:55:23+0000
1.1763,AZN,BBD,2025-11-17T09:55:23+0000
0.0103073,COP,SRD,2025-11-17T09:55:23+0000
97.0182,SRD,COP,2025-11-17T09:55:23+0000
0.352886,ZMW,MOP,2025-11-17T09:55:23+0000
2.83377,MOP,ZMW,2025-11-17T09:55:23+0000
8.14479,BGN,ZWL,2025-11-17T09:55:23+0000
0.122778,ZWL,BGN,2025-11-17T09:55:23+0000
0.104181,INR,MAD,2025-11-17T09:55:23+0000
9.59872,MAD,INR,2025-11-17T09:55:23+0000
1.09375,SRD,TRY,2025-11-17T09:55:23+0000
0.914282,TRY,SRD,2025-11-17T09:55:23+0000
45.7475,JOD,THB,2025-11-17T09:55:23+0000
0.0218591,THB,JOD,2025-11-17T09:55:23+0000
0.0064612,JPY,BMD,2025-11-17T09:55:23+0000
154.77,BMD,JPY,2025-11-17T09:55:23+0000
311.273,KWD,CVE,2025-11-17T09:55:23+0000
0.00321261,CVE,KWD,2025-11-17T09:55:23+0000
744.393,GIP,XOF,2025-11-17T09:55:23+0000
0.00134338,XOF,GIP,2025-11-17T09:55:23+0000
0.0238125,KMF,NOK,2025-11-17T09:55:23+0000
41.9948,NOK,KMF,2025-11-17T09:55:23+0000
3.21222,KGS,PKR,2025-11-17T09:55:23+0000
0.311311,PKR,KGS,2025-11-17T09:55:23+0000
1.5233,SRD,PHP,2025-11-17T09:55:23+0000
0.656469,PHP,SRD,2025-11-17T09:55:23+0000
0.000656912,SLL,MVR,2025-11-17T09:55:23+0000
1522.27,MVR,SLL,2025-11-17T09:55:23+0000
0.549722,SRD,STN,2025-11-17T09:55:23+0000
1.8191,STN,SRD,2025-11-17T09:55:23+0000
0.0279336,DOP,AWG,2025-11-17T09:55:23+0000
35.7992,AWG,DOP,2025-11-17T09:55:23+0000
56.1142,JOD,MRU,2025-11-17T09:55:23+0000
0.0178208,MRU,JOD,2025-11-17T09:55:23+0000
0.0112805,INR,CUC,2025-11-17T09:55:23+0000
88.6485,CUC,INR,2025-11-17T09:55:23+0000
9.68379,NZD,SZL,2025-11-17T09:55:23+0000
0.103265,SZL,NZD,2025-11-17T09:55:23+0000
869.036,VEF,GNF,2025-11-17T09:55:23+0000
0.0011507,GNF,VEF,2025-11-17T09:55:23+0000
0.593155,BGN,BSD,2025-11-17T09:55:23+0000
1.6859,BSD,BGN,2025-11-17T09:55:23+0000
2760.91,THB,LBP,2025-11-17T09:55:23+0000
0.0003622,LBP,THB,2025-11-17T09:55:23+0000
524.352,WST,KRW,2025-11-17T09:55:23+0000
0.00190712,KRW,WST,2025-11-17T09:55:23+0000
0.420559,BAM,JOD,2025-11-17T09:55:23+0000
2.37779,JOD,BAM,2025-11-17T09:55:23+0000
0.00549149,PYG,SRD,2025-11-17T09:55:23+0000
182.1,SRD,PYG,2025-11-17T09:55:23+0000
115.047,FKP,KGS,2025-11-17T09:55:23+0000
0.00869212,KGS,FKP,2025-11-17T09:55:23+0000
22.0468,AFN,KRW,2025-11-17T09:55:23+0000
0.0453581,KRW,AFN,2025-11-17T09:55:23+0000
3.09201,MVR,EGP,2025-11-17T09:55:23+0000
0.323414,EGP,MVR,2025-11-17T09:55:23+0000
3.4808,MXN,MZN,2025-11-17T09:55:23+0000
0.28729,MZN,MXN,2025-11-17T09:55:23+0000
0.0082275,MUR,BHD,2025-11-17T09:55:23+0000
121.544,BHD,MUR,2025-11-17T09:55:23+0000
1.21463,HKD,SEK,2025-11-17T09:55:23+0000
0.823296,SEK,HKD,2025-11-17T09:55:23+0000
0.212258,MVR,ILS,2025-11-17T09:55:23+0000
4.71126,ILS,MVR,2025-11-17T09:55:23+0000
9.17572,BWP,DZD,2025-11-17T09:55:23+0000
0.108983,DZD,BWP,2025-11-17T09:55:23+0000
3.73989,MZN,YER,2025-11-17T09:55:23+0000
0.267388,YER,MZN,2025-11-17T09:55:23+0000
0.000107766,PYG,GGP,2025-11-17T09:55:23+0000
9279.37,GGP,PYG,2025-11-17T09:55:23+0000
2.56585,BYN,SVC,2025-11-17T09:55:23+0000
0.389734,SVC,BYN,2025-11-17T09:55:23+0000
24.0637,SHP,MXN,2025-11-17T09:55:23+0000
0.0415563,MXN,SHP,2025-11-17T09:55:23+0000
310.486,SRD,UZS,2025-11-17T09:55:23+0000
0.00322075,UZS,SRD,2025-11-17T09:55:23+0000
0.414525,AOA,AMD,2025-11-17T09:55:23+0000
2.4124,AMD,AOA,2025-11-17T09:55:23+0000
13.6472,ISK,MWK,2025-11-17T09:55:23+0000
0.0732752,MWK,ISK,2025-11-17T09:55:23+0000
0.0498837,RWF,GMD,2025-11-17T09:55:23+0000
20.0466,GMD,RWF,2025-11-17T09:55:23+0000
0.00938376,KGS,KYD,2025-11-17T09:55:23+0000
106.567,KYD,KGS,2025-11-17T09:55:23+0000
0.393358,MNT,ARS,2025-11-17T09:55:23+0000
2.54222,ARS,MNT,2025-11-17T09:55:23+0000
48.9013,KWD,ERN,2025-11-17T09:55:23+0000
0.0204493,ERN,KWD,2025-11-17T09:55:23+0000
38.4113,BYN,HTG,2025-11-17T09:55:23+0000
0.026034,HTG,BYN,2025-11-17T09:55:23+0000
0.829217,VUV,RSD,2025-11-17T09:55:23+0000
1.20596,RSD,VUV,2025-11-17T09:55:23+0000
8.80086,CZK,LRD,2025-11-17T09:55:23+0000
0.113625,LRD,CZK,2025-11-17T09:55:23+0000
6.86764e-05,SYP,GGP,2025-11-17T09:55:23+0000
14561.0,GGP,SYP,2025-11-17T09:55:23+0000
5.94288,VES,ARS,2025-11-17T09:55:23+0000
0.168269,ARS,VES,2025-11-17T09:55:23+0000
0.0056886,AFN,BHD,2025-11-17T09:55:23+0000
175.79,BHD,AFN,2025-11-17T09:55:23+0000
0.000581991,SYP,DKK,2025-11-17T09:55:23+0000
1718.24,DKK,SYP,2025-11-17T09:55:23+0000
0.0299369,SOS,LSL,2025-11-17T09:55:23+0000
33.4036,LSL,SOS,2025-11-17T09:55:23+0000
0.262593,XCD,JOD,2025-11-17T09:55:23+0000
3.80818,JOD,XCD,2025-11-17T09:55:23+0000
0.0925145,SBD,JEP,2025-11-17T09:55:23+0000
10.8091,JEP,SBD,2025-11-17T09:55:23+0000
0.507599,BOB,TMT,2025-11-17T09:55:23+0000
1.97006,TMT,BOB,2025-11-17T09:55:23+0000
0.069676,RWF,RSD,2025-11-17T09:55:23+0000
14.3521,RSD,RWF,2025-11-17T09:55:23+0000
0.0610036,JPY,SEK,2025-11-17T09:55:23+0000
16.3925,SEK,JPY,2025-11-17T09:55:23+0000
361.646,CUP,GNF,2025-11-17T09:55:23+0000
0.00276514,GNF,CUP,2025-11-17T09:55:23+0000
6.95669,SHP,BRL,2025-11-17T09:55:23+0000
0.143747,BRL,SHP,2025-11-17T09:55:23+0000
53.971,AFN,UGX,2025-11-17T09:55:23+0000
0.0185285,UGX,AFN,2025-11-17T09:55:23+0000
1.36727,MDL,SLE,2025-11-17T09:55:23+0000
0.731386,SLE,MDL,2025-11-17T09:55:23+0000
1.9345,MUR,INR,2025-11-17T09:55:23+0000
0.516929,INR,MUR,2025-11-17T09:55:23+0000
8.83648,MDL,ETB,2025-11-17T09:55:23+0000
0.113167,ETB,MDL,2025-11-17T09:55:23+0000
1.6194,PHP,CVE,2025-11-17T09:55:23+0000
0.617512,CVE,PHP,2025-11-17T09:55:23+0000
0.0672291,DZD,SVC,2025-11-17T09:55:23+0000
14.8745,SVC,DZD,2025-11-17T09:55:23+0000
22.151,TTD,ETB,2025-11-17T09:55:23+0000
0.0451446,ETB,TTD,2025-11-17T09:55:23+0000
4.88534,SAR,MXN,2025-11-17T09:55:23+0000
0.204694,MXN,SAR,2025-11-17T09:55:23+0000
3.42742,TTD,SLE,2025-11-17T09:55:23+0000
0.291764,SLE,TTD,2025-11-17T09:55:23+0000
0.407047,ZMW,MAD,2025-11-17T09:55:23+0000
2.45672,MAD,ZMW,2025-11-17T09:55:23+0000
744.393,GIP,XAF,2025-11-17T09:55:23+0000
0.00134338,XAF,GIP,2025-11-17T09:55:23+0000
65.7758,WST,LRD,2025-11-17T09:55:23+0000
0.0152032,LRD,WST,2025-11-17T09:55:23+0000
4.0351,PGK,NAD,2025-11-17T09:55:23+0000
0.247825,NAD,PGK,2025-11-17T09:55:23+0000
24.6937,MKD,IQD,2025-11-17T09:55:23+0000
0.0404962,IQD,MKD,2025-11-17T09:55:23+0000
0.0564501,NPR,MOP,2025-11-17T09:55:23+0000
17.7148,MOP,NPR,2025-11-17T09:55:23+0000
60.9412,TJS,XOF,2025-11-17T09:55:23+0000
0.0164093,XOF,TJS,2025-11-17T09:55:23+0000
0.00896109,VND,VES,2025-11-17T09:55:23+0000
111.594,VES,VND,2025-11-17T09:55:23+0000
1.53154,TOP,PLN,2025-11-17T09:55:23+0000
0.652939,PLN,TOP,2025-11-17T09:55:23+0000
1.4219,AOA,IQD,2025-11-17T09:55:23+0000
0.703283,IQD,AOA,2025-11-17T09:55:23+0000
0.18248,KZT,CVE,2025-11-17T09:55:23+0000
5.48005,CVE,KZT,2025-11-17T09:55:23+0000
0.0441782,RWF,DOP,2025-11-17T09:55:23+0000
22.6356,DOP,RWF,2025-11-17T09:55:23+0000
30.7484,PGK,DZD,2025-11-17T09:55:23+0000
0.032522,DZD,PGK,2025-11-17T09:55:23+0000
0.105867,LKR,THB,2025-11-17T09:55:23+0000
9.44581,THB,LKR,2025-11-17T09:55:23+0000
4.03491,PGK,LSL,2025-11-17T09:55:23+0000
0.247837,LSL,PGK,2025-11-17T09:55:23+0000
196.321,BAM,HUF,2025-11-17T09:55:23+0000
0.00509371,HUF,BAM,2025-11-17T09:55:23+0000
0.476583,TND,CAD,2025-11-17T09:55:23+0000
2.09827,CAD,TND,2025-11-17T09:55:23+0000
167.469,KES,LAK,2025-11-17T09:55:23+0000
0.00597124,LAK,KES,2025-11-17T09:55:23+0000
0.251612,UGX,KPW,2025-11-17T09:55:23+0000
3.97438,KPW,UGX,2025-11-17T09:55:23+0000
0.0270078,AFN,XCG,2025-11-17T09:55:23+0000
37.0264,XCG,AFN,2025-11-17T09:55:23+0000
2.1169,RON,TJS,2025-11-17T09:55:23+0000
0.472388,TJS,RON,2025-11-17T09:55:23+0000
5.45082,SHP,MYR,2025-11-17T09:55:23+0000
0.183459,MYR,SHP,2025-11-17T09:55:23+0000
73.7962,NZD,DZD,2025-11-17T09:55:23+0000
0.0135508,DZD,NZD,2025-11-17T09:55:23+0000
374.247,SAR,ARS,2025-11-17T09:55:23+0000
0.00267203,ARS,SAR,2025-11-17T09:55:23+0000
15.7397,PEN,MKD,2025-11-17T09:55:23+0000
0.0635335,MKD,PEN,2025-11-17T09:55:23+0000
1.19971,CRC,SDG,2025-11-17T09:55:23+0000
0.833537,SDG,CRC,2025-11-17T09:55:23+0000
3.62176,GHS,MRU,2025-11-17T09:55:23+0000
0.276109,MRU,GHS,2025-11-17T09:55:23+0000
0.00102042,IDR,NAD,2025-11-17T09:55:23+0000
979.988,NAD,IDR,2025-11-17T09:55:23+0000
8.33842,NZD,SCR,2025-11-17T09:55:23+0000
0.119927,SCR,NZD,2025-11-17T09:55:23+0000
0.411238,STN,SVC,2025-11-17T09:55:23+0000
2.43168,SVC,STN,2025-11-17T09:55:23+0000
0.0386647,CDF,ALL,2025-11-17T09:55:23+0000
25.8634,ALL,CDF,2025-11-17T09:55:23+0000
5.36732,GHS,PHP,2025-11-17T09:55:23+0000
0.186313,PHP,GHS,2025-11-17T09:55:23+0000
5.97108,BND,HKD,2025-11-17T09:55:23+0000
0.167474,HKD,BND,2025-11-17T09:55:23+0000
0.419599,MDL,CNY,2025-11-17T09:55:23+0000
2.38323,CNY,MDL,2025-11-17T09:55:23+0000
4.99426,HRK,THB,2025-11-17T09:55:23+0000
0.20023,THB,HRK,2025-11-17T09:55:23+0000
210.475,XPF,LAK,2025-11-17T09:55:23+0000
0.00475116,LAK,XPF,2025-11-17T09:55:23+0000
0.0115655,JPY,XCG,2025-11-17T09:55:23+0000
86.4637,XCG,JPY,2025-11-17T09:55:23+0000
197.293,ERN,BIF,2025-11-17T09:55:23+0000
0.00506861,BIF,ERN,2025-11-17T09:55:23+0000
0.00151036,MGA,TTD,2025-11-17T09:55:23+0000
662.094,TTD,MGA,2025-11-17T09:55:23+0000
2.17155,MXN,MRU,2025-11-17T09:55:23+0000
0.4605,MRU,MXN,2025-11-17T09:55:23+0000
70.1587,CZK,KRW,2025-11-17T09:55:23+0000
0.0142534,KRW,CZK,2025-11-17T09:55:23+0000
84.7478,WST,VES,2025-11-17T09:55:23+0000
0.0117997,VES,WST,2025-11-17T09:55:23+0000
1923.74,JEP,KRW,2025-11-17T09:55:23+0000
0.00051982,KRW,JEP,2025-11-17T09:55:23+0000
25.2359,AUD,SRD,2025-11-17T09:55:23+0000
0.0396261,SRD,AUD,2025-11-17T09:55:23+0000
3183.8,SHP,TZS,2025-11-17T09:55:23+0000
0.00031409,TZS,SHP,2025-11-17T09:55:23+0000
18.0354,SHP,ZWL,2025-11-17T09:55:23+0000
0.0554466,ZWL,SHP,2025-11-17T09:55:23+0000
0.000913251,PYG,DKK,2025-11-17T09:55:23+0000
1094.99,DKK,PYG,2025-11-17T09:55:23+0000
4.07294,RUB,HUF,2025-11-17T09:55:23+0000
0.245523,HUF,RUB,2025-11-17T09:55:23+0000
44775.0,BZD,LBP,2025-11-17T09:55:23+0000
2.23339e-05,LBP,BZD,2025-11-17T09:55:23+0000
0.0031346,CDF,TTD,2025-11-17T09:55:23+0000
319.02,TTD,CDF,2025-11-17T09:55:23+0000
0.387543,SRD,ERN,2025-11-17T09:55:23+0000
2.58036,ERN,SRD,2025-11-17T09:55:23+0000
46.143,EUR,UYU,2025-11-17T09:55:23+0000
0.0216718,UYU,EUR,2025-11-17T09:55:23+0000
0.431325,MYR,ANG,2025-11-17T09:55:23+0000
2.31844,ANG,MYR,2025-11-17T09:55:23+0000
0.0282205,DZD,AED,2025-11-17T09:55:23+0000
35.4353,AED,DZD,2025-11-17T09:55:23+0000
0.153554,LKR,EGP,2025-11-17T09:55:23+0000
6.51238,EGP,LKR,2025-11-17T09:55:23+0000
3.09964e-05,IRR,SGD,2025-11-17T09:55:23+0000
32261.8,SGD,IRR,2025-11-17T09:55:23+0000
62.0733,PEN,GYD,2025-11-17T09:55:23+0000
0.01611,GYD,PEN,2025-11-17T09:55:23+0000
0.000358264,VND,SEK,2025-11-17T09:55:23+0000
2791.24,SEK,VND,2025-11-17T09:55:23+0000
0.0160525,KGS,CAD,2025-11-17T09:55:23+0000
62.2955,CAD,KGS,2025-11-17T09:55:23+0000
1.29888,CUP,TWD,2025-11-17T09:55:23+0000
0.769897,TWD,CUP,2025-11-17T09:55:23+0000
0.75,XAF,KMF,2025-11-17T09:55:23+0000
1.33333,KMF,XAF,2025-11-17T09:55:23+0000
0.14246,AFN,SEK,2025-11-17T09:55:23+0000
7.01952,SEK,AFN,2025-11-17T09:55:23+0000
2.25327,CHF,ANG,2025-11-17T09:55:23+0000
0.443799,ANG,CHF,2025-11-17T09:55:23+0000
17.9089,OMR,BOB,2025-11-17T09:55:23+0000
0.0558381,BOB,OMR,2025-11-17T09:55:23+0000
0.245106,HNL,DKK,2025-11-17T09:55:23+0000
4.07987,DKK,HNL,2025-11-17T09:55:23+0000
0.162477,AOA,ETB,2025-11-17T09:55:23+0000
6.15473,ETB,AOA,2025-11-17T09:55:23+0000
946.772,PGK,KHR,2025-11-17T09:55:23+0000
0.00105622,KHR,PGK,2025-11-17T09:55:23+0000
0.0289231,HNL,GGP,2025-11-17T09:55:23+0000
34.5744,GGP,HNL,2025-11-17T09:55:23+0000
0.0463874,KPW,UAH,2025-11-17T09:55:23+0000
21.5576,UAH,KPW,2025-11-17T09:55:23+0000
0.0870796,SRD,PEN,2025-11-17T09:55:23+0000
11.4837,PEN,SRD,2025-11-17T09:55:23+0000
5.16928,TND,MVR,2025-11-17T09:55:23+0000
0.193451,MVR,TND,2025-11-17T09:55:23+0000
565.412,USD,XOF,2025-11-17T09:55:23+0000
0.00176862,XOF,USD,2025-11-17T09:55:23+0000
0.000388006,IDR,HRK,2025-11-17T09:55:23+0000
2577.28,HRK,IDR,2025-11-17T09:55:23+0000
0.010541,LKR,ILS,2025-11-17T09:55:23+0000
94.8676,ILS,LKR,2025-11-17T09:55:23+0000
1.31655,IMP,BSD,2025-11-17T09:55:23+0000
0.759561,BSD,IMP,2025-11-17T09:55:23+0000
6.46149,SBD,MKD,2025-11-17T09:55:23+0000
0.154763,MKD,SBD,2025-11-17T09:55:23+0000
14.0453,DOP,KPW,2025-11-17T09:55:23+0000
0.0711983,KPW,DOP,2025-11-17T09:55:23+0000
1.07705,BYN,AED,2025-11-17T09:55:23+0000
0.928458,AED,BYN,2025-11-17T09:55:23+0000
0.21122,RWF,LKR,2025-11-17T09:55:23+0000
4.73439,LKR,RWF,2025-11-17T09:55:23+0000
1.20412,BWP,ZAR,2025-11-17T09:55:23+0000
0.830483,ZAR,BWP,2025-11-17T09:55:23+0000
0.209674,KRW,LKR,2025-11-17T09:55:23+0000
4.76932,LKR,KRW,2025-11-17T09:55:23+0000
2.03121,XPF,GYD,2025-11-17T09:55:23+0000
0.492317,GYD,XPF,2025-11-17T09:55:23+0000
101.529,SZL,MWK,2025-11-17T09:55:23+0000
0.00984942,MWK,SZL,2025-11-17T09:55:23+0000
1168.57,CHF,CLP,2025-11-17T09:55:23+0000
0.000855744,CLP,CHF,2025-11-17T09:55:23+0000
0.00103229,MWK,XCG,2025-11-17T09:55:23+0000
968.721,XCG,MWK,2025-11-17T09:55:23+0000
34.5634,KES,MGA,2025-11-17T09:55:23+0000
0.0289324,MGA,KES,2025-11-17T09:55:23+0000
8.3212e-05,UZS,BMD,2025-11-17T09:55:23+0000
12017.5,BMD,UZS,2025-11-17T09:55:23+0000
2.7656,AFN,LRD,2025-11-17T09:55:23+0000
0.361586,LRD,AFN,2025-11-17T09:55:23+0000
7.24388,HRK,EGP,2025-11-17T09:55:23+0000
0.138048,EGP,HRK,2025-11-17T09:55:23+0000
138.022,MVR,MMK,2025-11-17T09:55:23+0000
0.00724524,MMK,MVR,2025-11-17T09:55:23+0000
12.8566,BOB,INR,2025-11-17T09:55:23+0000
0.0777813,INR,BOB,2025-11-17T09:55:23+0000
0.0299383,SOS,NAD,2025-11-17T09:55:23+0000
33.402,NAD,SOS,2025-11-17T09:55:23+0000
0.0743969,EGP,TMT,2025-11-17T09:55:23+0000
13.4414,TMT,EGP,2025-11-17T09:55:23+0000
4.79896,GIP,QAR,2025-11-17T09:55:23+0000
0.208379,QAR,GIP,2025-11-17T09:55:23+0000
1.34495,GEL,PLN,2025-11-17T09:55:23+0000
0.743521,PLN,GEL,2025-11-17T09:55:23+0000
85.5854,WST,YER,2025-11-17T09:55:23+0000
0.0116842,YER,WST,2025-11-17T09:55:23+0000
0.201775,DZD,HNL,2025-11-17T09:55:23+0000
4.95602,HNL,DZD,2025-11-17T09:55:23+0000
1283.62,WST,UGX,2025-11-17T09:55:23+0000
0.000779044,UGX,WST,2025-11-17T09:55:23+0000
0.115556,KGS,NOK,2025-11-17T09:55:23+0000
8.65378,NOK,KGS,2025-11-17T09:55:23+0000
0.129857,LKR,MRU,2025-11-17T09:55:23+0000
7.70077,MRU,LKR,2025-11-17T09:55:23+0000
0.0909598,PGK,OMR,2025-11-17T09:55:23+0000
10.9939,OMR,PGK,2025-11-17T09:55:23+0000
12.9394,AWG,SLE,2025-11-17T09:55:23+0000
0.0772834,SLE,AWG,2025-11-17T09:55:23+0000
3.29054,BOB,ZMW,2025-11-17T09:55:23+0000
0.303902,ZMW,BOB,2025-11-17T09:55:23+0000
0.00771519,AOA,CNY,2025-11-17T09:55:23+0000
129.615,CNY,AOA,2025-11-17T09:55:23+0000
0.0422826,TRY,XCG,2025-11-17T09:55:23+0000
23.6504,XCG,TRY,2025-11-17T09:55:23+0000
3.87512,MVR,PHP,2025-11-17T09:55:23+0000
0.258056,PHP,MVR,2025-11-17T09:55:23+0000
0.00643812,SOS,AED,2025-11-17T09:55:23+0000
155.325,AED,SOS,2025-11-17T09:55:23+0000
0.109008,UZS,IQD,2025-11-17T09:55:23+0000
9.17366,IQD,UZS,2025-11-17T09:55:23+0000
0.0221308,KHR,BTN,2025-11-17T09:55:23+0000
